2,McCain: "I know how to heal the wounds of war"  Best line of the night. #debate #current
2,#current jim lehrer is the winner tonight
2,I like Cindy McCain .. she is on CARE board of directors. #current #tweetdebate #debate08
2,#debate08 #current Finally
2,#current Next week should be fun...Maverick against Palin? Gotta see this!
2,Hack the debate was great #tweetdebate #current
2,good debate
2,McCain kicked tail.  This debate definitely followed the theme of experience  #debate08 #debateok08 #current
2,Obama wins. #Current #debate08 #tweetdebate
2,these harvard kids at the watch party are on point! absentee ballots in the room. voter registration too. go head lil obamas #current
2,Good debate. Obama did well
2,Go McCain! You rock! #current #debate08
2,I think I will have fun making a video up with Obama saying John is right and Good Job John LOL #debate08 #current #debateok08
2,McCain dominated. That's all. #current
2,OBAMA! #current
2,Loved the fact that they kept their mics on after the end of the debate... haha #current
2,Connor from Current for President 20**? not sure when he becomes eligible
2,Obama wins. #current
2,YES. I can't hardly wait for the Vice Presidential debates! #current
2,I love the fact that Lehrer was able to tell the candidates to stay on topic. #current
2,mccain won in having an eye burning tie #current
2,Well
2,#current Obama won.
2,#current i have to say mccain did really well.  bummed.  thing is
2,YAY! #Current Drink drink drink!!!
2,@BarackObama Good Job. #current!
2,that was RAD.  Nice job Current TV
2,Awesome First Debate! #tweetdebate   Good job Obama!  The US should be the first nation to have 2 presidents at the same time
2,I'm very much looking forward to Obama's inauguration. It will be a great day for America. We've been through a long
2,Thanks you guys
2,Thay came in with game tonight #current
2,Yay! for non-dibating stuff :) #current
2,#tweetdebate Correction: The iPhone and Twitterriffic rock!!
2,Hmmmm
2,Obama wins!!! #tweetdebate
2,McCain clearly won this debate
2,Good debate
2,see you guys back here next week #current
2,@jowyang what was your tally? #tweetdebate
2,#current #debate08 the moderator really favored McCain...
2,@JustinGunn GOod job to you and yours. That was the most debating I've done with people on politics since I lived in DC.
2,Gloria Borger.. Obama held his own on defense issues with McCain #current #debate08
2,McCain WINS!!!! #debate08
2,McCain just won this debate! Hands down! #comment  #debate08 #debate
2,<insert my personal canidate> won the debate tonight. #current
2,Good debate. Job well done to both candidates! #current
2,#debate08 waiting for palin vs biden.. oh  bring that on!
2,Hack the debate with twitter was pretty intersting. Has my vote. #current
2,Obama looked more presidential +2 #tweetdebate
2,#debate08 The first debate can be summed up very easily "Senator McCain is right!"
2,I rock with Obama. #current
2,Obama IS telling the truth!!!#current
2,Glad to hear CNN is fact checking the presidential candidates' comments. Will be interesting to see what they find. #current
2,Obama did a good job of relating the issues together instead of just focusing on one thing at a time #debate08
2,#current not sure who 'won' but Obama obviously came off as the more personable of the two. Still voting Obama :)
2,All in all- good debate! Candidates were fairly intelligent and mostly respectful. Didn't change my opinion
2,The real winner tonight was Jim Lehrer.  You can't say PBS people don't have balls. #debate08
2,Based on this
2,Retweeting @mamikaze: @Krississippi being from a military family
2,#current quite a civilised debate
2,Gergen:  McCain clearly has superior FP understanding... #current #debate08
2,#debate08 NBC hit it right on the head! There seems to be something about Obama that McCain just can't stand.
2,#debate08 People are saying Lehrer favored McCain... I thought he was supposed to be all liberal biased?
2,+3 Obama for saying "orgy of spending" #tweetdebate
2,Obama got a crisp start in the debate (gergen) #current #debate08
2,#debate08 #current  Fred Barnes -  It was a tie but McCain finished strongly.
2,#debate08 Brokaw just said it best
2,#current #debate08 Barr:"The people of Iran have a strong free market view of Iran... but Iran has a history of participatory gov't"
2,@thePuck I am enjoying your editorial comments re: the debate. :D
2,Obama held is own on foreign policy (gergen) #current #debate08
2,Lehrer reall is a great moderator #current
2,Obama passed the test. #tweetdebate #current
2,#debate08 one thing we can agree on is these guys beat Bush & Kerry in a tag team any day.
2,I enjoyed that debate. thought it was smartly and hotly battled. personally it solidified my support for obama. #Debate08
2,Still voting Obama #current
2,@BarackObama You did AWESOME!!!!!!!!!
2,But overall - McCain was GREAT - very impressed
2,I feel like Obama came off as strong and explained why he chooses things. McCain just pushed msgs. #current
2,Undecided voters on my TV say Obama Wins! #current
2,For me
2,#current Does anyone think David Gurgen seems a little like Eeyore (not as much as Lieberman)? He says Obama demonstrated "knowledge."
2,The #debate definitely gave me clarity about the election.  I'm voting for Rufus T. Firefly. #debate08
2,I second that
2,Power went out.  Barr is now answering questions.  Good answers re: Iran
2,Wow FactCheck.org ahead of the game http://zi.ma/factcheck-wire it's faster than the speed of spin! #current #tweetdebate
2,#debate08 no memorable moment in this debate. McCain has more policy experience but Obama appears knowledgeable and held his ground.
2,McCain is the sheriff - Bennett CNN #current #debate08
2,#current if this Twitter audience is voting
2,CBSnews Nielsen "undecideds" - majority said Obama won this debate #debate08
2,@BarackObama  You did AWESOME!!!!!!!!!  #debate08
2,I agree with Sen. McCain should be the line of the night #debate08 #current
2,Yep. Still voting for Obama/Biden. #current
2,#current #debate08 Barr:"It is important to maintain landing rights
2,BINGO Obama just showed this country what diplomacy looks like
2,#debate08 and mccain wins...more experience where it counts
2,McCain sez Obama not fit/ready to be prez
2,RT @alexashrugged "I agree with Sen. McCain" should be the line of the night #debate08 #current
2,McCain definitely won. #current #debate08
2,Oh
2,@hnoftall not according to cbs's polling of undecided voters
2,#debate08 #current Juan Williams - Obama on the offensive.  Obama wins on economics and McCain on foreign policy.
2,Would love to be working the 'spin room' tonight. McCain was on and was forceful without looking like a jerk. #debateok08 #debate08
2,interesting debate...who is going to take the election? #debate08
2,McCain looked the most presidential
2,@MandianaJones - yes it was very obvious.
2,#debate08 I liked McCain's use of historical context. Obama probably avoided that because when he says it
2,End result -- both McCain and Obama appealed to their base. McCain was warrior like and Obama was Presidential  #debate08 Goodnight All
2,Going walking with @MisterRob now. Thanks #debate08 #tweetdebate http://election.twitter.com I enjoyed to commentary.
2,#current - I think McCain won even though I'm still voting for Obama
2,@BarackObama I don't care what McCain says
2,McCain/Palin 2008! #current #debate08
2,To watch what people said while the candidates were talking made it able to keep the attention better #current #debate08
2,@current Good job with the debate! It was interesting to see what everyone was saying. #current
2,#debate08 So whiie I feel that Obama could have fought back against the McC lies more
2,#debate08 @pamelalyn -- very cogent point.
2,Fact that an African American candidate went to Mississippi for a pres. debate & it was a non-issue speaks to how far we've come #current
2,@davidweiner Yes.  Uppercuts!  That's what I want in a debate.  Not condescending
2,THREE CHEERS FOR TWITTER! STAYING ALIVE DURING THE DEBATE! #debate08 #tweetdebate #current
2,A great debate for America
2,I think McCain was very strong and won this debate #debate08
2,#current wow-ABC is doing a "fact check" of the debate. Great idea. They should post all their lookups online.
2,obama said "I agree with john" at least 8 times
2,#current Guillliani: "McCain gave Obama a lesson in foriegn policy." Those spin-meister work fast!
2,would you like to have tea? +5 for obama for being a smart a** #tweetdebate
2,That was fun. #current and #debate08 completely changes this debate season.
2,#debate08 I think the thing that most came out of this is that Obama looked more presidential
2,#debate08  mccain = yesterday's man!
2,Friends at the debate party tonight think that McCain hammering on earmarks/spending was great. "That's why we lost in 2006." #debate08
2,The spin room is getting dizzy #debateok08 #debate08
2,name dropping not a bad thing 
2,#debate08 The speed of these campaigns is amazing: http://tinyurl.com/43n74w
2,McCain regained the week #current #debate08
2,#debate08 the "I agree with John" points are going to be hammered by Fox News and the GOP
2,New campaign ad with debate footage: McCain Is Right. http://is.gd/3chN  #debate08 #current (h/t @kevinbinversie)
2,so much fun watching debate on #Current with tweets.  loved it!
2,Go Obama! I think he's doing well so far. #debate08
2,#winner #current Where Obama made strides is in sounding and feeling credible and Presidential
2,John is right Obama's defining phrase #current #debate08
2,@joberdorf Obama supports veterans more than McCain does. Obama at least favored the new GI Bill! #debate08
2,74.6% said obama won the debate on msnbc poll: http://tinyurl.com/3frb5c #debate08 #tweetdebate
2,#debate08 Obama will restore America's pride and global image
2,@msblog that was pretty awesme #debate08
2,#Current + Twitter was great way to watch the debate. If only Daily Show and Colbert were about to air to really put it all in perspective.
2,was pleasantly surprised by the first #debate08.  Moderator actually let them go after each other.
2,WOW - McCain already has an "I agree with Sen. McCain" ad!  SWEET http://tinyurl.com/43n74w #debate08 #current
2,I like the CNN analysis tonight
2,#current McCain is old
2,@orbitaldiamonds Lucky. I'll be here drinking lots of tea.
2,@NewsHour Jim did great! #debate08
2,currently 75.2% said obama won the debate on msnbc poll: http://tinyurl.com/3frb5c #debate08
2,@BarbaraKB yeah @current is doing some awesome things mashing up tv with social media
2,No one hit the mat. #tweetdebate
2,@davidweiner Obama was the gent.
2,@martinbowling mccain has a hard time suffering fools #tweetdebate
2,Wow
2,#current i think the 'mcC is right on...' by O is a good thing in itself
2,Great to see so many people engaged in the debates and election; regardless of party affiliation or candidate of choice.  #current
2,I think saying
2,#debate08 @JohnMcCain has 954 Twitter Followers. @BarackObama has 86
2,think I'm gonna watch the rest of the debate on the Beeb. need some better commentary #debate08
2,rt @alexashrugged    [Argh - ZT] WOW - McCain already has an "I agree with Sen. McCain" ad! SWEET http://tinyurl.com/43n74w #current
2,McCain nailed it in a few spots
2,@alexashrugged  WOW - McCain already has an "I agree with Sen. McCain" ad! SWEET http://tinyurl.com/43n74w #debate08 #current
2,Both held there own.  Interested to see what happens next week.  Uncommitted voters statistics are interesting. #current
2,McCain Debate Central webpage has some good rapid response info on it. http://is.gd/3ciC #debate08 #current
2,@lindagoin I was happy with Obama's performance.  I expected him to seem more uncomfortable but I felt that he had control of the tone.
2,McCain cruises to easy win in 1st debate #current
2,Thought Lehrer was good - a few simple interventions and stayed out the way #debate08
2,I thought Obama laughing at McCain's wilder statements was effective and seemed natural. #current
2,Obam won the debate #current
2,1am Rachel Maddow LIVE on MSNBC TV #current
2,if @fakeobama agreed with me any more i think i'd be able to count on his vote this november #tweetdebate
2,That was so rad. I really had fun following along with #current. Sorry to all my friends for the number of tweets I sent the last hour.
2,Retweeting @RobertBluey: McCain Debate Central webpage has some good rapid response info on it. http://is.gd/3ciC #debate08 #current
2,Nice work everyone on the #tweetdebate. I watched a timeshifted version
2,#tweetdebate msnbc poll says that 74.9% of people thinks Obama won the debate http://tinyurl.com/3frb5c
2,Retweeting @JPmicek -McCain's team is fast! Obama's words frm debate in ad already! http://snurl.com/3vlxx  WOW - that was FAST!#tweetdebate
2,That was a blast #current
2,@orbitaldiamonds Aw
2,Best Week Ever doing great #suspension spoofs. Need something light after #debate08.
2,@infinitelymeta i was watching twitter's election2008 pg too - enjoyed following the #tweetdebate thread - quite entertaining...
2,@kenbooth The real winner of the debate? Twitter. Their free-flowing ajaxy #debate08 pages were fun. Sure beats talking heads. And no whales
2,God
2,According to a poll by CBS
2,#current Biden kicking McCain's butt on CNN
2,going to NH next saturday to help with Obama's campaign. #current
2,watched the debate
2,#debate08 Wolf:  "it would be nice if Sarah Palin would join us"
2,@stillgray btw nice website!
2,Wow...the CSPAN people are explaining what "Twitter" is to the audience...#debate08
2,McCain +3 for admitting that the US engaged in torture! #tweetdebate
2,@disavian I agree.  It's tough to see an old war horse like McCain take empty swipes.  He'll have his place back in the Senate when he loses
2,@jpippert The "I wore my tie that looks good on the radio" tie? Oh yes. Smooth move
2,@ pavlicko you gained at least one follower from searching tweetscan for #debate08 and then drilling down to read your comments.
2,#debate08 Tweeting in front of the TV while watching the debate tonight with a cocktail was a hoot! Don't miss the next ones - with tequila!
2,I love Twitter.. the new bar on the top is neat- o http://election.twitter.com/#debate08. A trip to read in real time public opinion
2,All McCain has is lies why can't he just tell the American people the truth. #current
2,@stevenbjohnson he said "don't torture... ever again." pretty clearly. #debate08
2,@janoss - re: emotive - neither candidate has it
2,CNN played Kissinger's response proving McCains answer correct. #debate08
2,the debate was a draw.  I thought Mccain did come out slightly on top because he sounded more educated on the issues. good closing.#debate08
2,@wcdarling Perhaps view #debate08 in RSS: http://tinyurl.com/4w7za2
2,Amazing.. McCain's debate ad out NOW http://tinyurl.com/43n74w #debate08
2,so
2,#debate08 I love watching comments roll in on Twitter's Election2008!
2,@lindagoin To be honest
2,@janoss - So
2,#current  Why the obsessions on both right and left with who won? Both candidates clarified their positions--the viewers were the winners.
2,For what it's worth, McCain is kicking Obama's ass on the Drudge poll. #debate08
2,John McCain: McCain Is Right http://polfeeds.com/item/McCain-Is-Right #debate08 #current #tweetdebate
2,@matttbastard I wish I could stay up late enough to catch Rachel's whole hour. but I need sleep. last night was kind of epic.
2,FactCheck.org: I'd love to see you live tweet fact checks for the next debate. That would be *hot*. #current #debate08
2,@drunnells agreed!
2,@current This was the most intense political debate I've had since I worked in politics & lived in DC Can't wait for next one!
2,#debate08 Obama FTW.
2,@drunnells agreed!  #debate08
2,@davidweiner Good question.  They both had some good lines
2,#debate08 @drunnells agreed!
2,Obama said McCain was right on several issues! #debate08
2,#debate08 Mccain mostly had his advantage by violating Lehrer's moderating.That he tied/slightly won on his strongest suit is encouraging
2,vermontgmg: Amazing how the "IND" dial line on CNN drops whenever McCain starts talking. #debate08 http://tinyurl.com/3fq2qy
2,Nice
2,Barack Obama won this debate #tweetdebate
2,#debate08 Great coverage on CNN measuring audience responses in real-time.
2,Biden on MSNBC: "A good night for our team." #debate08
2,McCain was silent while Obama talked.  Obama kept on trying to get a word in during McCain's answers.  That bothered me a lot. #debate08
2,#debate08 the CW (Halperin) says Obama A- McCain B-
2,#debate08 @Autumm right
2,@etherkiller i don't know
2,#debate08 - man Biden is GOOD (MSNBC).
2,@korym Good night!
2,#current - Wow!  Obama does his homework!  The most impressive thing tonight - HE HAD HIS OWN BRACELET!  So there!  Let the droolfest begin!
2,@Imarilove I don't trust someone who won't meet my gaze.  I liked the fact that Obama looked directly at the camera(toward people watching)
2,#debate08 Biden is on fire on MSNBC. Really nailing it.
2,#debate08 interesting debate
2,HUGE thanks to the @twitter team for partnering on this. we can't wait to do it again next week. #current
2,#debate08 @kcrusher Nuclear all the way. We need to explore that territory more.
2,Obama did very well  #debate08
2,Biden is the MAN! #debate08
2,I think McCain won this debate easily #current
2,@Imarilove Yes
2,Bloggers right; mccain won because it is his issue. #debate08
2,Anyone trying to say John McCain is a liar
2,CNN post debate polling is saying the debate went to Obama with over a 10 point lead #debate08 #current
2,@RobTornoe Lisa
2,Very big Obama lead in the CNN post debate poll. Interesting. #debate08
2,Obama needs to go for the jugular. You can take this guy Barack... go get 'im. #tweetdebate #debate08
2,I like @jowyang's scoring method. It really makes you think about these comments. http://tinyurl.com/3jdy67 #tweetdebate
2,#tweetdebate +1 Obama clarifies McCain's fuzzy math
2,not me
2,#tweetdebate Great question - what compromises need to be made in face of economic malaise
2,+1 Obama we need to get rid of programs that don't work and bring in programs that are up to date #tweetdebate
2,#tweetdebate Obama +3 for CPA
2,Yeah
2,#current I agree that most people will remain unchanged by debate. Usually the case. Never know
2,Obama just said we must use taxdollars to spend our way to national security...huh? #current #debate08
2,@jaymesiemer absolutely he does!!! #debate08 #current
2,Send a message to the world. #current
2,Why are the religious right not voting for Obama? If they think he is the second coming of Jesus, Vote for him!!!!! #current
2,@israelpattison declared Obama as the Nov. 4th winner that is #debate08
2,Okay
2,Obama
2,funny me-too from obama "i have a bracelet!" #tweetdebate
2,McCain already created a video on Obama saying he is right: http://is.gd/3chN #debate08
2,Obama on the surge: you were wrong
2,#current Gurgen: Obama more focused on diplomacy; McCain has more "muscular" neo-con view. Closer to Bush first term.
